Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2018-09-21,3849.920654296875,4740.0,4830.0,4740.0,4780.0,152052000,BBCA.JK
2018-09-24,3886.470703125,4785.0,4815.0,4760.0,4780.0,59902000,BBCA.JK
2018-09-25,3886.470703125,4785.0,4800.0,4765.0,4800.0,42771000,BBCA.JK
2018-09-26,3931.142822265625,4840.0,4860.0,4760.0,4760.0,71715500,BBCA.JK
2018-09-27,3898.654052734375,4800.0,4825.0,4770.0,4780.0,71001000,BBCA.JK
2018-09-28,3923.021240234375,4830.0,4830.0,4780.0,4780.0,96975000,BBCA.JK
2018-10-01,3890.53271484375,4790.0,4840.0,4790.0,4800.0,36388000,BBCA.JK
2018-10-02,3890.53271484375,4790.0,4840.0,4750.0,4815.0,50639500,BBCA.JK
2018-10-03,3886.470703125,4785.0,4795.0,4745.0,4750.0,33524500,BBCA.JK
2018-10-04,3833.677001953125,4720.0,4785.0,4700.0,4785.0,67869500,BBCA.JK
2018-10-05,3744.33251953125,4610.0,4710.0,4595.0,4710.0,98249500,BBCA.JK
2018-10-08,3809.310302734375,4690.0,4790.0,4615.0,4615.0,57250000,BBCA.JK
2018-10-09,3858.043212890625,4750.0,4750.0,4680.0,4700.0,36940000,BBCA.JK
2018-10-10,3797.1259765625,4675.0,4825.0,4650.0,4780.0,59394500,BBCA.JK
2018-10-11,3691.538330078125,4545.0,4660.0,4495.0,4600.0,102336000,BBCA.JK
2018-10-12,3776.8212890625,4650.0,4695.0,4600.0,4600.0,82574500,BBCA.JK
2018-10-15,3874.287109375,4770.0,4770.0,4695.0,4700.0,65950000,BBCA.JK
2018-10-16,3914.8994140625,4820.0,4820.0,4700.0,4770.0,47449000,BBCA.JK
2018-10-17,3902.71533203125,4805.0,4835.0,4755.0,4830.0,38359000,BBCA.JK
2018-10-18,3833.677001953125,4720.0,4775.0,4720.0,4760.0,29360500,BBCA.JK
2018-10-19,3797.1259765625,4675.0,4730.0,4645.0,4660.0,45219500,BBCA.JK
2018-10-22,3760.57666015625,4630.0,4720.0,4630.0,4675.0,63484000,BBCA.JK
2018-10-23,3728.088134765625,4590.0,4685.0,4575.0,4680.0,62162500,BBCA.JK
2018-10-24,3679.354736328125,4530.0,4630.0,4530.0,4600.0,59493500,BBCA.JK
2018-10-25,3719.9658203125,4580.0,4635.0,4435.0,4435.0,87732500,BBCA.JK
2018-10-26,3833.677001953125,4720.0,4720.0,4600.0,4620.0,83994000,BBCA.JK
2018-10-29,3756.516357421875,4625.0,4710.0,4625.0,4660.0,34553000,BBCA.JK
2018-10-30,3817.43212890625,4700.0,4730.0,4620.0,4625.0,68882500,BBCA.JK
2018-10-31,3841.798583984375,4730.0,4775.0,4700.0,4750.0,128908500,BBCA.JK
2018-11-01,3866.166015625,4760.0,4810.0,4745.0,4770.0,117906500,BBCA.JK
2018-11-02,3898.654052734375,4800.0,4835.0,4760.0,4800.0,114054500,BBCA.JK
2018-11-05,3927.080810546875,4835.0,4850.0,4790.0,4800.0,76754500,BBCA.JK
2018-11-06,3963.631103515625,4880.0,4945.0,4850.0,4860.0,94410500,BBCA.JK
2018-11-07,3914.8994140625,4820.0,4920.0,4780.0,4920.0,83875500,BBCA.JK
2018-11-08,3898.654052734375,4800.0,4900.0,4780.0,4880.0,99739000,BBCA.JK
2018-11-09,3898.654052734375,4800.0,4810.0,4785.0,4800.0,62938500,BBCA.JK
2018-11-12,3849.920654296875,4740.0,4835.0,4740.0,4830.0,65125000,BBCA.JK
2018-11-13,3910.8369140625,4815.0,4820.0,4670.0,4740.0,61231500,BBCA.JK
2018-11-14,3906.777099609375,4810.0,4850.0,4780.0,4815.0,68511500,BBCA.JK
2018-11-15,3927.080810546875,4835.0,4870.0,4790.0,4855.0,87085500,BBCA.JK
2018-11-16,4032.670654296875,4965.0,4980.0,4860.0,4870.0,134145500,BBCA.JK
2018-11-19,4077.343017578125,5020.0,5080.0,4980.0,5000.0,103822500,BBCA.JK
2018-11-20,4077.343017578125,5020.0,5020.0,5020.0,5020.0,0,BBCA.JK
2018-11-21,4028.609375,4960.0,5010.0,4955.0,5000.0,107889000,BBCA.JK
2018-11-22,4077.343017578125,5020.0,5040.0,4940.0,4940.0,87270000,BBCA.JK
2018-11-23,4077.343017578125,5020.0,5090.0,4975.0,5060.0,57460000,BBCA.JK
2018-11-26,4097.64794921875,5045.0,5080.0,4960.0,4960.0,64336500,BBCA.JK
2018-11-27,4142.31982421875,5100.0,5100.0,5000.0,5040.0,73989000,BBCA.JK
2018-11-28,4134.1982421875,5090.0,5125.0,5080.0,5125.0,90687500,BBCA.JK
2018-11-29,4256.03173828125,5240.0,5240.0,5100.0,5100.0,113847500,BBCA.JK
2018-11-30,4231.66357421875,5210.0,5240.0,5155.0,5240.0,178034500,BBCA.JK
2018-12-03,4204.7734375,5160.0,5395.0,5100.0,5215.0,100923000,BBCA.JK
2018-12-04,4269.96484375,5240.0,5295.0,5155.0,5160.0,119232500,BBCA.JK
