date,open,high,low,close,adj_close,volume,ticker,adj_factor,forward_return_1d,target
2021-11-09,7600.0,7675.0,7575.0,7675.0,6550.85791015625,101785800,BBCA.JK,0.853531975264658,-0.0032572665928104483,0
2021-11-10,7675.0,7675.0,7575.0,7650.0,6529.52001953125,47503900,BBCA.JK,0.8535320286968954,0.003267911050302885,1
2021-11-11,7700.0,7750.0,7600.0,7675.0,6550.85791015625,55790000,BBCA.JK,0.853531975264658,-0.01954404677882049,0
2021-11-12,7750.0,7750.0,7525.0,7525.0,6422.82763671875,52590100,BBCA.JK,0.8535319118563123,-0.0033220436962247968,0
2021-11-15,7625.0,7625.0,7500.0,7500.0,6401.49072265625,67344200,BBCA.JK,0.8535320963541667,-0.0033334978356253098,0
2021-11-16,7400.0,7475.0,7325.0,7475.0,6380.1513671875,98616900,BBCA.JK,0.8535319554765887,0.016778568175991326,1
2021-11-17,7500.0,7575.0,7425.0,7575.0,6487.201171875,61968100,BBCA.JK,0.8563961943069307,-0.023102355690155507,0
2021-11-18,7425.0,7500.0,7400.0,7400.0,6337.33154296875,78839600,BBCA.JK,0.8563961544552365,0.0033784952524702483,1
2021-11-19,7425.0,7450.0,7375.0,7425.0,6358.7421875,68203700,BBCA.JK,0.8563962542087542,0.006733854965911945,1
2021-11-22,7425.0,7525.0,7400.0,7475.0,6401.56103515625,66328300,BBCA.JK,0.856396125104515,0.0,0
2021-11-23,7400.0,7500.0,7400.0,7475.0,6401.56103515625,43477500,BBCA.JK,0.856396125104515,0.0,0
2021-11-24,7575.0,7575.0,7425.0,7475.0,6401.56103515625,35181400,BBCA.JK,0.856396125104515,-0.0066888134661368115,0
2021-11-25,7450.0,7525.0,7425.0,7425.0,6358.7421875,40216100,BBCA.JK,0.8563962542087542,-0.020202102420511125,0
2021-11-26,7400.0,7450.0,7250.0,7275.0,6230.2822265625,113288400,BBCA.JK,0.8563961823453609,0.017182097457776546,1
2021-11-29,7275.0,7425.0,7175.0,7400.0,6337.33154296875,87907900,BBCA.JK,0.8563961544552365,-0.01689185987515851,0
2021-11-30,7325.0,7425.0,7275.0,7275.0,6230.2822265625,144923700,BBCA.JK,0.8563961823453609,0.0034364665149066997,1
2021-12-01,7275.0,7450.0,7275.0,7300.0,6251.6923828125,76538100,BBCA.JK,0.8563962168236301,0.027397268833298627,1
2021-12-02,7375.0,7500.0,7300.0,7500.0,6422.9716796875,66831000,BBCA.JK,0.8563962239583334,-0.016666709745279173,0
2021-12-03,7525.0,7525.0,7350.0,7375.0,6315.921875,63283700,BBCA.JK,0.8563961864406779,-0.0033897930329845893,0
2021-12-06,7450.0,7475.0,7350.0,7350.0,6294.51220703125,56944100,BBCA.JK,0.8563962186437075,0.0,0
2021-12-07,7450.0,7475.0,7350.0,7350.0,6294.51220703125,51258200,BBCA.JK,0.8563962186437075,0.010204123585144886,1
2021-12-08,7450.0,7475.0,7400.0,7425.0,6358.7421875,74775000,BBCA.JK,0.8563962542087542,-0.010101051210255618,0
2021-12-09,7400.0,7450.0,7350.0,7350.0,6294.51220703125,54886400,BBCA.JK,0.8563962186437075,0.0034013228133602524,1
2021-12-10,7325.0,7375.0,7275.0,7375.0,6315.921875,91092400,BBCA.JK,0.8563961864406779,-0.010169456408531063,0
2021-12-13,7375.0,7400.0,7300.0,7300.0,6251.6923828125,59977100,BBCA.JK,0.8563962168236301,0.0,0
2021-12-14,7300.0,7375.0,7275.0,7300.0,6251.6923828125,49763600,BBCA.JK,0.8563962168236301,0.0,0
2021-12-15,7300.0,7375.0,7275.0,7300.0,6251.6923828125,52477600,BBCA.JK,0.8563962168236301,-0.0034246976560877718,0
2021-12-16,7375.0,7400.0,7275.0,7275.0,6230.2822265625,95171400,BBCA.JK,0.8563961823453609,0.03092788514515088,1
2021-12-17,7325.0,7500.0,7300.0,7500.0,6422.9716796875,107096800,BBCA.JK,0.8563962239583334,-0.016666709745279173,0
2021-12-20,7350.0,7400.0,7325.0,7375.0,6315.921875,74753000,BBCA.JK,0.8563961864406779,0.0,0
2021-12-21,7325.0,7400.0,7325.0,7375.0,6315.921875,52386100,BBCA.JK,0.8563961864406779,-0.006779663375546474,0
2021-12-22,7425.0,7425.0,7325.0,7325.0,6273.10205078125,33232000,BBCA.JK,0.8563961844069966,-0.003412931560085708,0
2021-12-23,7325.0,7350.0,7300.0,7300.0,6251.6923828125,37136400,BBCA.JK,0.8563962168236301,0.0,0
2021-12-24,7300.0,7350.0,7300.0,7300.0,6251.6923828125,30802100,BBCA.JK,0.8563962168236301,0.006849317208324601,1
2021-12-27,7300.0,7350.0,7300.0,7350.0,6294.51220703125,20722100,BBCA.JK,0.8563962186437075,0.0,0
2021-12-28,7375.0,7400.0,7325.0,7350.0,6294.51220703125,39343800,BBCA.JK,0.8563962186437075,-0.006802723199252569,0
2021-12-29,7350.0,7375.0,7300.0,7300.0,6251.6923828125,42079500,BBCA.JK,0.8563962168236301,0.0,0
2021-12-30,7350.0,7350.0,7300.0,7300.0,6251.6923828125,49954700,BBCA.JK,0.8563962168236301,0.0034246195522369405,1
2022-01-03,7325.0,7400.0,7300.0,7325.0,6273.10205078125,54287400,BBCA.JK,0.8563961844069966,0.010238872517545072,1
2022-01-04,7325.0,7450.0,7325.0,7400.0,6337.33154296875,70624000,BBCA.JK,0.8563961544552365,0.006756836408142286,1
2022-01-05,7450.0,7525.0,7375.0,7450.0,6380.15185546875,76164900,BBCA.JK,0.8563962222105704,0.003355590928317609,1
2022-01-06,7500.0,7525.0,7425.0,7475.0,6401.56103515625,63657100,BBCA.JK,0.856396125104515,0.023411419196535332,1
2022-01-07,7550.0,7700.0,7500.0,7650.0,6551.4306640625,143433300,BBCA.JK,0.8563961652369281,-0.006535950148054748,0
2022-01-10,7575.0,7650.0,7550.0,7600.0,6508.61083984375,45351900,BBCA.JK,0.8563961631373356,0.013157899672421536,1
2022-01-11,7650.0,7700.0,7625.0,7700.0,6594.25048828125,110334600,BBCA.JK,0.8563961673092533,0.0,0
2022-01-12,7700.0,7700.0,7650.0,7700.0,6594.25048828125,62606000,BBCA.JK,0.8563961673092533,0.0,0
2022-01-13,7700.0,7750.0,7650.0,7700.0,6594.25048828125,50025200,BBCA.JK,0.8563961673092533,0.019480600739354426,1
2022-01-14,7700.0,7850.0,7650.0,7850.0,6722.71044921875,65898700,BBCA.JK,0.8563962355692675,-0.012738857204158238,0
2022-01-17,7900.0,7900.0,7700.0,7750.0,6637.07080078125,63902600,BBCA.JK,0.856396232358871,-0.009677458987056409,0
2022-01-18,7775.0,7775.0,7550.0,7675.0,6572.8408203125,71476300,BBCA.JK,0.8563961980863192,0.0,0
2022-01-19,7650.0,7725.0,7575.0,7675.0,6572.8408203125,60389700,BBCA.JK,0.8563961980863192,0.013029320316542803,1
2022-01-20,7725.0,7775.0,7625.0,7775.0,6658.48046875,59925500,BBCA.JK,0.8563962017684887,0.022507936014398933,1
2022-01-21,7775.0,7950.0,7700.0,7950.0,6808.34912109375,63370500,BBCA.JK,0.8563961158608491,-0.01886786092931192,0
2022-01-24,7825.0,7850.0,7775.0,7800.0,6679.89013671875,40278300,BBCA.JK,0.8563961713741988,-0.0032050928279587776,0
2022-01-25,7675.0,7775.0,7625.0,7775.0,6658.48046875,106796900,BBCA.JK,0.8563962017684887,-0.009646342100153027,0
2022-01-26,7700.0,7750.0,7650.0,7700.0,6594.25048828125,53350200,BBCA.JK,0.8563961673092533,0.01298701779522804,1
2022-01-27,7625.0,7800.0,7625.0,7800.0,6679.89013671875,71945100,BBCA.JK,0.8563961713741988,-0.0032050928279587776,0
2022-01-28,7800.0,7825.0,7700.0,7775.0,6658.48046875,70595000,BBCA.JK,0.8563962017684887,-0.01929261086807177,0
2022-01-31,7775.0,7775.0,7625.0,7625.0,6530.02099609375,68122000,BBCA.JK,0.8563961962090164,0.02295079000736,1
2022-02-02,7775.0,7800.0,7675.0,7800.0,6679.89013671875,65308100,BBCA.JK,0.8563961713741988,-0.009615351581074072,0
2022-02-03,7800.0,7825.0,7700.0,7725.0,6615.66064453125,35100600,BBCA.JK,0.8563961999393204,0.0,0
2022-02-04,7750.0,7800.0,7700.0,7725.0,6615.66064453125,39324700,BBCA.JK,0.8563961999393204,0.009708704185211525,1
2022-02-07,7775.0,7800.0,7700.0,7800.0,6679.89013671875,56813200,BBCA.JK,0.8563961713741988,-0.009615351581074072,0
2022-02-08,7750.0,7850.0,7725.0,7725.0,6615.66064453125,61883100,BBCA.JK,0.8563961999393204,0.029126112555634798,1
2022-02-09,7850.0,7950.0,7800.0,7950.0,6808.34912109375,108922200,BBCA.JK,0.8563961158608491,-0.025157100093742613,0
2022-02-10,7950.0,7950.0,7750.0,7750.0,6637.07080078125,93277000,BBCA.JK,0.856396232358871,0.009677311849481729,1
2022-02-11,7675.0,7825.0,7650.0,7825.0,6701.2998046875,71968800,BBCA.JK,0.8563961411741214,-0.015974410864496802,0
2022-02-14,7750.0,7775.0,7700.0,7700.0,6594.25048828125,57710700,BBCA.JK,0.8563961673092533,0.022727244118392997,1
2022-02-15,7750.0,7875.0,7725.0,7875.0,6744.11962890625,55617000,BBCA.JK,0.8563961433531746,0.012698417754992919,1
2022-02-16,7850.0,7975.0,7825.0,7975.0,6829.75927734375,77055100,BBCA.JK,0.8563961476293104,-0.009404356666063984,0
2022-02-17,7850.0,7925.0,7800.0,7900.0,6765.52978515625,48704600,BBCA.JK,0.8563961753362341,0.003164594189944303,1
2022-02-18,7950.0,7950.0,7850.0,7925.0,6786.93994140625,56813400,BBCA.JK,0.8563962071175079,0.0031544672374195226,1
2022-02-21,7925.0,7975.0,7900.0,7950.0,6808.34912109375,43821700,BBCA.JK,0.8563961158608491,-0.006289239164430693,0
2022-02-22,7900.0,7950.0,7850.0,7900.0,6765.52978515625,80095500,BBCA.JK,0.8563961753362341,0.018987348623916045,1
2022-02-23,7900.0,8100.0,7875.0,8050.0,6893.9892578125,99240300,BBCA.JK,0.8563961810947205,-0.006211182323822895,0
2022-02-24,8125.0,8150.0,7925.0,8000.0,6851.16943359375,124947700,BBCA.JK,0.8563961791992187,0.006250002227180307,1
2022-02-25,7950.0,8175.0,7925.0,8050.0,6893.9892578125,135899900,BBCA.JK,0.8563961810947205,0.0,0
2022-03-01,8000.0,8175.0,8000.0,8050.0,6893.9892578125,136616800,BBCA.JK,0.8563961810947205,-0.009316808899283213,0
2022-03-02,8225.0,8225.0,7975.0,7975.0,6829.75927734375,100301000,BBCA.JK,0.8563961476293104,-0.009404356666063984,0
2022-03-04,7975.0,8025.0,7900.0,7900.0,6765.52978515625,132983400,BBCA.JK,0.8563961753362341,-0.025316464831888097,0
2022-03-07,7800.0,7850.0,7700.0,7700.0,6594.25048828125,130990900,BBCA.JK,0.8563961673092533,-0.00649350889761402,0
2022-03-08,7700.0,7850.0,7650.0,7650.0,6551.4306640625,119256500,BBCA.JK,0.8563961652369281,0.026143875122695892,1
2022-03-09,7700.0,7950.0,7650.0,7850.0,6722.71044921875,132814500,BBCA.JK,0.8563962355692675,0.009554106587316147,1
2022-03-10,7925.0,7975.0,7800.0,7925.0,6786.93994140625,86484000,BBCA.JK,0.8563962071175079,0.0031544672374195226,1
2022-03-11,7725.0,7950.0,7725.0,7950.0,6808.34912109375,61053900,BBCA.JK,0.8563961158608491,0.015723528219136362,1
2022-03-14,8050.0,8100.0,7950.0,8075.0,6915.400390625,78432100,BBCA.JK,0.8563963332043344,0.009287821424385445,1
2022-03-15,8150.0,8200.0,8075.0,8150.0,6979.62939453125,111214500,BBCA.JK,0.8563962447277608,0.006134971041915405,1
2022-03-16,8275.0,8275.0,8075.0,8200.0,7022.44921875,149761300,BBCA.JK,0.8563962461890244,-0.024390320217472228,0
2022-03-17,8300.0,8300.0,8000.0,8000.0,6851.16943359375,132439400,BBCA.JK,0.8563961791992187,-0.012500004454360392,0
2022-03-18,8000.0,8100.0,7900.0,7900.0,6765.52978515625,143981700,BBCA.JK,0.8563961753362341,0.0,0
2022-03-21,7800.0,7950.0,7800.0,7900.0,6765.52978515625,85485500,BBCA.JK,0.8563961753362341,0.003164594189944303,1
2022-03-22,7900.0,7950.0,7875.0,7925.0,6786.93994140625,60010900,BBCA.JK,0.8563962071175079,-0.0031546111259036502,0
2022-03-23,7925.0,7950.0,7825.0,7900.0,6765.52978515625,82208000,BBCA.JK,0.8563961753362341,0.003164594189944303,1
2022-03-24,7850.0,7950.0,7800.0,7925.0,6786.93994140625,95245100,BBCA.JK,0.8563962071175079,0.0031544672374195226,1
2022-03-25,7900.0,7950.0,7900.0,7950.0,6808.34912109375,85101200,BBCA.JK,0.8563961158608491,0.008940080248150073,1
2022-03-28,7825.0,7900.0,7800.0,7900.0,6869.21630859375,83911500,BBCA.JK,0.8695210517207278,-0.006329117073276436,0
2022-03-29,7875.0,7900.0,7825.0,7850.0,6825.740234375,62180600,BBCA.JK,0.8695210489649682,0.0031846792028908943,1
2022-03-30,7900.0,7900.0,7825.0,7875.0,6847.47802734375,71430600,BBCA.JK,0.8695210193452381,0.012698348181480856,1
2022-03-31,7925.0,8000.0,7875.0,7975.0,6934.4296875,112691900,BBCA.JK,0.8695209639498432,-0.0062695258149157995,0
2022-04-01,8075.0,8075.0,7850.0,7925.0,6890.9541015625,105575400,BBCA.JK,0.8695210222791798,-0.003154540379803339,0
2022-04-04,7925.0,7925.0,7825.0,7900.0,6869.21630859375,57321200,BBCA.JK,0.8695210517207278,0.0,0
2022-04-05,7900.0,7900.0,7850.0,7900.0,6869.21630859375,48528300,BBCA.JK,0.8695210517207278,-0.018987280137302998,0
2022-04-06,7825.0,7850.0,7750.0,7750.0,6738.78857421875,119263000,BBCA.JK,0.8695211063508065,0.0,0
2022-04-07,7725.0,7825.0,7700.0,7750.0,6738.78857421875,68619400,BBCA.JK,0.8695211063508065,0.012903158957814798,1
2022-04-08,7800.0,7875.0,7775.0,7850.0,6825.740234375,69791600,BBCA.JK,0.8695210489649682,-0.01592353908501798,0
2022-04-11,7825.0,7875.0,7725.0,7725.0,6717.05029296875,62776200,BBCA.JK,0.8695210735234628,0.009708633412275347,1
2022-04-12,7725.0,7800.0,7700.0,7800.0,6782.263671875,73471300,BBCA.JK,0.869520983573718,0.0,0
2022-04-13,7800.0,7850.0,7750.0,7800.0,6782.263671875,57622100,BBCA.JK,0.869520983573718,-0.012820448210650537,0
2022-04-14,7800.0,7800.0,7700.0,7700.0,6695.31201171875,93342900,BBCA.JK,0.8695210404829545,0.0,0
2022-04-18,7700.0,7725.0,7625.0,7700.0,6695.31201171875,68464700,BBCA.JK,0.8695210404829545,-0.009740301177093125,0
2022-04-19,7700.0,7700.0,7625.0,7625.0,6630.09765625,98632000,BBCA.JK,0.8695210040983606,0.003278727158642747,1
2022-04-20,7725.0,7725.0,7625.0,7650.0,6651.8359375,124388800,BBCA.JK,0.8695210375816993,0.035947694186872825,1
2022-04-21,7800.0,7925.0,7750.0,7925.0,6890.9541015625,129323400,BBCA.JK,0.8695210222791798,-0.006309151617900355,0
2022-04-22,7850.0,7925.0,7800.0,7875.0,6847.47802734375,85956100,BBCA.JK,0.8695210193452381,0.01587306001617983,1
2022-04-25,7875.0,8000.0,7825.0,8000.0,6956.16845703125,91279600,BBCA.JK,0.8695210571289063,0.015624902386476514,1
2022-04-26,7925.0,8125.0,7925.0,8125.0,7064.85791015625,128360900,BBCA.JK,0.8695209735576923,0.00923094743880104,1
2022-04-27,8075.0,8200.0,8075.0,8200.0,7130.0732421875,89463100,BBCA.JK,0.8695211270960366,-0.009146516426420614,0
2022-04-28,8250.0,8250.0,8075.0,8125.0,7064.85791015625,133730600,BBCA.JK,0.8695209735576923,-0.0646153189038311,0
2022-05-09,7875.0,7900.0,7600.0,7600.0,6608.35986328125,456796600,BBCA.JK,0.8695210346422697,-0.009868463100974223,0
2022-05-10,7250.0,7600.0,7250.0,7525.0,6543.1455078125,268445700,BBCA.JK,0.8695209977159468,0.016611342290603792,1
2022-05-11,7525.0,7700.0,7450.0,7650.0,6651.8359375,156535200,BBCA.JK,0.8695210375816993,-0.04901966973403726,0
2022-05-12,7525.0,7550.0,7275.0,7275.0,6325.76513671875,240529600,BBCA.JK,0.869520980992268,0.0068728562125057735,1
2022-05-13,7250.0,7475.0,7250.0,7325.0,6369.2412109375,212968600,BBCA.JK,0.8695209844283276,0.010238875405678138,1
2022-05-17,7275.0,7475.0,7275.0,7400.0,6434.455078125,159657600,BBCA.JK,0.8695209565033784,0.023648776833459673,1
2022-05-18,7500.0,7575.0,7375.0,7575.0,6586.6220703125,153514300,BBCA.JK,0.8695210653877887,-0.016501695182633003,0
2022-05-19,7400.0,7475.0,7375.0,7450.0,6477.931640625,140908900,BBCA.JK,0.8695210255872483,-0.0067114883132365355,0
2022-05-20,7425.0,7475.0,7400.0,7400.0,6434.455078125,86520200,BBCA.JK,0.8695209565033784,-0.00337826660122309,0
2022-05-23,7450.0,7475.0,7350.0,7375.0,6412.7177734375,71603500,BBCA.JK,0.8695210540254237,-0.0033897941148746114,0
2022-05-24,7325.0,7475.0,7325.0,7350.0,6390.97998046875,108710800,BBCA.JK,0.8695210857780612,0.0034013239026224884,1
2022-05-25,7400.0,7450.0,7350.0,7375.0,6412.7177734375,76747400,BBCA.JK,0.8695210540254237,0.02711865748954989,1
2022-05-27,7525.0,7575.0,7475.0,7575.0,6586.6220703125,84336900,BBCA.JK,0.8695210653877887,0.0,0
2022-05-30,7575.0,7600.0,7475.0,7575.0,6586.6220703125,105411400,BBCA.JK,0.8695210653877887,0.02310235842923203,1
2022-05-31,7600.0,7750.0,7525.0,7750.0,6738.78857421875,286292700,BBCA.JK,0.8695211063508065,-0.022580691207379378,0
2022-06-02,7625.0,7675.0,7525.0,7575.0,6586.6220703125,149226300,BBCA.JK,0.8695210653877887,0.003300294557164296,1
2022-06-03,7600.0,7675.0,7575.0,7600.0,6608.35986328125,80563100,BBCA.JK,0.8695210346422697,-0.019736852313531283,0
2022-06-06,7550.0,7575.0,7425.0,7450.0,6477.931640625,81140300,BBCA.JK,0.8695210255872483,-0.010067081717646587,0
2022-06-07,7300.0,7475.0,7300.0,7375.0,6412.7177734375,129242500,BBCA.JK,0.8695210540254237,0.03050845160442428,1
2022-06-08,7500.0,7600.0,7425.0,7600.0,6608.35986328125,108910500,BBCA.JK,0.8695210346422697,-0.013157827653937137,0
2022-06-09,7500.0,7575.0,7500.0,7500.0,6521.408203125,107828300,BBCA.JK,0.86952109375,-0.020000008984830897,0
2022-06-10,7400.0,7450.0,7350.0,7350.0,6390.97998046875,111768600,BBCA.JK,0.8695210857780612,0.0,0
2022-06-13,7300.0,7400.0,7275.0,7350.0,6390.97998046875,85539500,BBCA.JK,0.8695210857780612,0.0068025714036208385,1
2022-06-14,7300.0,7400.0,7250.0,7400.0,6434.455078125,80865100,BBCA.JK,0.8695209565033784,-0.010135103345301988,0
2022-06-15,7300.0,7375.0,7300.0,7325.0,6369.2412109375,130367100,BBCA.JK,0.8695209844283276,0.034129789118632514,1
2022-06-16,7400.0,7600.0,7375.0,7575.0,6586.6220703125,132666300,BBCA.JK,0.8695210653877887,-0.009900957803763322,0
2022-06-17,7425.0,7550.0,7425.0,7500.0,6521.408203125,117839400,BBCA.JK,0.86952109375,0.01666656184363946,1
2022-06-20,7600.0,7650.0,7500.0,7625.0,6630.09765625,88138700,BBCA.JK,0.8695210040983606,0.003278727158642747,1
2022-06-21,7600.0,7650.0,7550.0,7650.0,6651.8359375,44295700,BBCA.JK,0.8695210375816993,-0.019607779807031656,0
2022-06-22,7625.0,7650.0,7500.0,7500.0,6521.408203125,53041800,BBCA.JK,0.86952109375,0.003333222520418788,1
2022-06-23,7450.0,7575.0,7450.0,7525.0,6543.1455078125,60443000,BBCA.JK,0.8695209977159468,-0.006644447366421891,0
2022-06-24,7600.0,7600.0,7475.0,7475.0,6499.669921875,57956600,BBCA.JK,0.8695210597826087,-0.016722378630405155,0
2022-06-27,7475.0,7500.0,7350.0,7350.0,6390.97998046875,76354100,BBCA.JK,0.8695210857780612,-0.006802724206869004,0
2022-06-28,7300.0,7400.0,7300.0,7300.0,6347.50390625,146078100,BBCA.JK,0.8695210830479452,-0.0034247745022804033,0
2022-06-29,7325.0,7400.0,7275.0,7275.0,6325.76513671875,98517800,BBCA.JK,0.869520980992268,-0.0034363895116134024,0
2022-06-30,7300.0,7400.0,7250.0,7250.0,6304.02734375,101343900,BBCA.JK,0.8695210129310345,0.0,0
2022-07-01,7300.0,7325.0,7250.0,7250.0,6304.02734375,68738800,BBCA.JK,0.8695210129310345,-0.02758614439801932,0
2022-07-04,7250.0,7275.0,7000.0,7050.0,6130.12353515625,102238600,BBCA.JK,0.8695210688164894,0.02836872823139891,1
2022-07-05,7100.0,7325.0,7100.0,7250.0,6304.02734375,69172900,BBCA.JK,0.8695210129310345,0.006896632918812484,1
2022-07-06,7300.0,7325.0,7175.0,7300.0,6347.50390625,66801100,BBCA.JK,0.8695210830479452,-0.027397272919165494,0
2022-07-07,7225.0,7250.0,7100.0,7100.0,6173.599609375,86126800,BBCA.JK,0.8695210717429578,0.007042335954858148,1
2022-07-08,7125.0,7175.0,7075.0,7150.0,6217.076171875,64312400,BBCA.JK,0.8695211429195804,-0.0034967012163763522,0
2022-07-11,7200.0,7200.0,7125.0,7125.0,6195.3369140625,36830800,BBCA.JK,0.8695209703947369,0.007017784450723319,1
2022-07-12,7175.0,7250.0,7150.0,7175.0,6238.814453125,34269000,BBCA.JK,0.8695211781358885,-0.024390291625042693,0
2022-07-13,7100.0,7125.0,7000.0,7000.0,6086.64794921875,71988200,BBCA.JK,0.8695211356026785,0.003571229449707225,1
2022-07-14,7025.0,7100.0,7000.0,7025.0,6108.384765625,83316300,BBCA.JK,0.8695209630782919,-0.003558521154164107,0
2022-07-15,7100.0,7100.0,7000.0,7000.0,6086.64794921875,57419900,BBCA.JK,0.8695211356026785,0.021428580023753696,1
2022-07-18,7025.0,7150.0,7025.0,7150.0,6217.076171875,60077700,BBCA.JK,0.8695211429195804,0.0034965441389218643,1
2022-07-19,7100.0,7175.0,7100.0,7175.0,6238.814453125,59641000,BBCA.JK,0.8695211781358885,0.031358622134050496,1
2022-07-20,7200.0,7400.0,7175.0,7400.0,6434.455078125,105792900,BBCA.JK,0.8695209565033784,0.0,0
2022-07-21,7400.0,7400.0,7250.0,7400.0,6434.455078125,64337100,BBCA.JK,0.8695209565033784,-0.010135103345301988,0
2022-07-22,7400.0,7400.0,7300.0,7325.0,6369.2412109375,38956500,BBCA.JK,0.8695209844283276,-0.0034128562520401307,0
2022-07-25,7350.0,7375.0,7300.0,7300.0,6347.50390625,31247600,BBCA.JK,0.8695210830479452,0.0,0
2022-07-26,7250.0,7375.0,7250.0,7300.0,6347.50390625,44379900,BBCA.JK,0.8695210830479452,0.003424543727511109,1
2022-07-27,7325.0,7350.0,7275.0,7325.0,6369.2412109375,58465500,BBCA.JK,0.8695209844283276,0.0034130862392083294,1
2022-07-28,7375.0,7450.0,7325.0,7350.0,6390.97998046875,86909700,BBCA.JK,0.8695210857780612,0.0,0
2022-07-29,7400.0,7475.0,7350.0,7350.0,6390.97998046875,131553000,BBCA.JK,0.8695210857780612,0.020408172620607123,1
2022-08-01,7350.0,7500.0,7350.0,7500.0,6521.408203125,104841600,BBCA.JK,0.86952109375,0.01333326444962979,1
2022-08-02,7600.0,7625.0,7500.0,7600.0,6608.35986328125,106466900,BBCA.JK,0.8695210346422697,0.003289438441379966,1
2022-08-03,7625.0,7625.0,7575.0,7625.0,6630.09765625,60170600,BBCA.JK,0.8695210040983606,0.022950795525848333,1
2022-08-04,7675.0,7800.0,7650.0,7800.0,6782.263671875,164221000,BBCA.JK,0.869520983573718,0.009615426150296091,1
2022-08-05,7825.0,7875.0,7725.0,7875.0,6847.47802734375,118734200,BBCA.JK,0.8695210193452381,0.0,0
2022-08-08,7875.0,7925.0,7750.0,7875.0,6847.47802734375,84328900,BBCA.JK,0.8695210193452381,0.0031746405265111743,1
2022-08-09,7875.0,7975.0,7875.0,7900.0,6869.21630859375,92875800,BBCA.JK,0.8695210517207278,0.0,0
2022-08-10,7800.0,7900.0,7725.0,7900.0,6869.21630859375,104376300,BBCA.JK,0.8695210517207278,0.006328974908223595,1
2022-08-11,7850.0,7950.0,7825.0,7950.0,6912.69140625,73204700,BBCA.JK,0.8695209316037736,-0.0031445501339530946,0
2022-08-12,7925.0,7975.0,7850.0,7925.0,6890.9541015625,59381200,BBCA.JK,0.8695210222791798,0.003154469521509551,1
2022-08-15,7950.0,7975.0,7900.0,7950.0,6912.69140625,81411000,BBCA.JK,0.8695209316037736,0.0031446914049058083,1
2022-08-16,7950.0,7975.0,7850.0,7975.0,6934.4296875,83556700,BBCA.JK,0.8695209639498432,0.003134903735549699,1
2022-08-18,7900.0,8025.0,7875.0,8000.0,6956.16845703125,86136900,BBCA.JK,0.8695210571289063,-0.012500006141974551,0
2022-08-19,8050.0,8050.0,7900.0,7900.0,6869.21630859375,58194900,BBCA.JK,0.8695210517207278,0.012658234146552871,1
2022-08-22,7850.0,8000.0,7825.0,8000.0,6956.16845703125,97293300,BBCA.JK,0.8695210571289063,-0.012500006141974551,0
2022-08-23,8000.0,8000.0,7900.0,7900.0,6869.21630859375,71671800,BBCA.JK,0.8695210517207278,0.006328974908223595,1
2022-08-24,7950.0,8025.0,7900.0,7950.0,6912.69140625,108892400,BBCA.JK,0.8695209316037736,0.015723457024528598,1
2022-08-25,8000.0,8100.0,7900.0,8075.0,7021.3828125,99503500,BBCA.JK,0.8695210913312693,-0.00928796466597015,0
2022-08-26,8025.0,8125.0,8000.0,8000.0,6956.16845703125,80472400,BBCA.JK,0.8695210571289063,0.01875000921296177,1
2022-08-29,8000.0,8150.0,7950.0,8150.0,7086.5966796875,57762100,BBCA.JK,0.8695210649923313,0.003067451691029399,1
2022-08-30,8100.0,8275.0,8075.0,8175.0,7108.33447265625,124467000,BBCA.JK,0.8695210364105505,0.0030582085880839216,1
2022-08-31,8075.0,8225.0,8050.0,8200.0,7130.0732421875,137659900,BBCA.JK,0.8695211270960366,-0.006097631962986849,0
2022-09-01,8150.0,8250.0,8125.0,8150.0,7086.5966796875,74960800,BBCA.JK,0.8695210649923313,0.009202561779327212,1
2022-09-02,8150.0,8225.0,8150.0,8225.0,7151.8115234375,71430600,BBCA.JK,0.8695211578647416,0.0060788930907611505,1
2022-09-05,8225.0,8300.0,8200.0,8275.0,7195.28662109375,62906000,BBCA.JK,0.8695210418240181,0.0,0
2022-09-06,8300.0,8350.0,8250.0,8275.0,7195.28662109375,67079900,BBCA.JK,0.8695210418240181,0.01208453043431823,1
2022-09-07,8250.0,8375.0,8250.0,8375.0,7282.23828125,117931700,BBCA.JK,0.8695209888059702,-0.002984975751681773,0
2022-09-08,8400.0,8500.0,8350.0,8350.0,7260.5009765625,132777400,BBCA.JK,0.8695210750374252,0.002993912507920582,1
2022-09-09,8500.0,8500.0,8275.0,8375.0,7282.23828125,91234600,BBCA.JK,0.8695209888059702,0.0,0
2022-09-12,8325.0,8425.0,8325.0,8375.0,7282.23828125,52395300,BBCA.JK,0.8695209888059702,0.017910525019940948,1
2022-09-13,8375.0,8575.0,8375.0,8525.0,7412.6669921875,124485200,BBCA.JK,0.8695210548020528,-0.002932717446421318,0
2022-09-14,8375.0,8650.0,8375.0,8500.0,7390.927734375,116642400,BBCA.JK,0.8695209099264706,0.02941204839653766,1
2022-09-15,8500.0,8875.0,8500.0,8750.0,7608.31005859375,190404800,BBCA.JK,0.8695211495535714,-0.034285855842632995,0
2022-09-16,8700.0,8725.0,8450.0,8450.0,7347.45263671875,363127600,BBCA.JK,0.8695210220968935,0.023668651636611582,1
2022-09-19,8475.0,8750.0,8450.0,8650.0,7521.35693359375,102530600,BBCA.JK,0.8695210327854046,-0.011560764565018977,0
